customer_id,cutoff_date,total_orders,total_spend,total_quantity,unique_products,active_days,average_order_value,customer_lifespan_days,recency_days,average_interpurchase_days,median_interpurchase_days,orders_30d,orders_60d,orders_90d,spend_30d,spend_60d,spend_90d,orders_previous_90d,spend_previous_90d,order_trend_ratio,spend_trend_ratio,churn
13155.0,2011-01-01 07:45:00,3,778.4200000000002,412,68,3,259.4733333333334,123,25,61.56736111111111,61.56736111111111,1,1,2,379.69999999999993,379.69999999999993,542.72,1,235.7,2.0,2.3025880356385238,0
14129.0,2011-01-01 07:45:00,3,1057.56,516,17,3,352.52,91,56,45.993402777777774,45.993402777777774,0,1,1,0.0,470.46000000000004,470.46000000000004,2,587.1,0.5,0.8013285641287685,0
14560.0,2011-01-01 07:45:00,9,1429.3000000000002,1036,34,9,158.81111111111113,133,14,14.882175925925926,12.009722222222223,1,4,5,408.16999999999996,687.55,911.0,5,518.3000000000001,1.0,1.7576693034921858,0
17268.0,2011-01-01 07:45:00,2,142.79999999999998,168,2,2,71.39999999999999,46,102,46.071527777777774,46.071527777777774,0,0,0,0.0,0.0,0.0,2,142.79999999999998,0.0,0.0,1
17581.0,2011-01-01 07:45:00,5,3389.6900000000005,1710,134,4,677.9380000000001,119,29,29.785590277777775,31.447569444444447,2,3,3,786.78,1396.7300000000002,1396.7300000000002,2,1992.9600000000003,1.5,0.7008319283879255,0
17156.0,2011-01-01 07:45:00,1,591.87,391,39,1,591.87,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,591.87,0.0,0.0,1
18079.0,2011-01-01 07:45:00,1,590.78,1383,13,1,590.78,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,590.78,0.0,0.0,1
15403.0,2011-01-01 07:45:00,1,75.12,168,3,1,75.12,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,75.12,0.0,0.0,1
16174.0,2011-01-01 07:45:00,1,376.5,234,10,1,376.5,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,376.5,0.0,0.0,1
16105.0,2011-01-01 07:45:00,2,1133.73,1087,48,2,566.865,52,95,52.928472222222226,52.928472222222226,0,0,0,0.0,0.0,0.0,2,1133.73,0.0,0.0,1
14049.0,2011-01-01 07:45:00,6,3920.1099999999997,2638,238,3,653.3516666666666,103,44,20.77680555555556,0.07291666666666667,0,3,3,0.0,1176.68,1176.68,3,2743.43,1.0,0.4289083373732882,0
14217.0,2011-01-01 07:45:00,6,995.3100000000001,391,50,6,165.88500000000002,124,23,24.99638888888889,9.92361111111111,1,4,5,118.30000000000001,495.93000000000006,722.83,1,272.48,5.0,2.6527818555490312,0
15400.0,2011-01-01 07:45:00,2,392.09999999999997,184,6,2,196.04999999999998,70,77,70.90902777777778,70.90902777777778,0,0,1,0.0,0.0,105.0,1,287.09999999999997,1.0,0.36572622779519337,0
13778.0,2011-01-01 07:45:00,1,120.55,35,3,1,120.55,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,120.55,0.0,0.0,1
15271.0,2011-01-01 07:45:00,10,2146.95,1239,248,10,214.695,125,22,13.994598765432098,11.803472222222222,1,3,6,111.75,518.7800000000001,1065.4300000000003,4,1081.52,1.5,0.9851227901472005,0
14395.0,2011-01-01 07:45:00,6,2419.1000000000004,1308,136,6,403.1833333333334,119,29,23.825138888888887,18.03263888888889,1,2,3,308.67999999999995,584.95,861.1099999999999,3,1557.9900000000002,1.0,0.5527057298185482,0
12471.0,2011-01-01 07:45:00,24,13272.869999999999,5755,97,14,553.03625,133,14,5.577112268518518,1.442013888888889,4,10,15,3838.96,7749.960000000001,10088.61,10,3184.26,1.5,3.168274575568578,0
17146.0,2011-01-01 07:45:00,5,1685.14,602,59,5,337.028,132,15,33.213541666666664,23.914236111111112,1,1,1,298.25,298.25,298.25,4,1386.89,0.25,0.2150494992393052,0
14521.0,2011-01-01 07:45:00,1,199.45,211,17,1,199.45,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,199.45,0.0,0.0,1
13135.0,2011-01-01 07:45:00,1,275.45,123,17,1,275.45,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,275.45,0.0,0.0,1
14045.0,2011-01-01 07:45:00,6,5134.4,1712,3,6,855.7333333333332,117,30,23.549583333333334,14.135416666666666,0,2,3,0.0,1713.6,2203.2,3,2931.2,1.0,0.7516375545851528,0
16743.0,2011-01-01 07:45:00,4,1388.8300000000002,1121,51,4,347.20750000000004,132,15,44.25648148148148,20.764583333333334,1,1,1,430.28,430.28,430.28,3,958.5500000000001,0.3333333333333333,0.44888633874080636,0
14043.0,2011-01-01 07:45:00,1,138.29000000000002,68,21,1,138.29000000000002,0,148,0.0,0.0,0,0,0,0.0,0.0,0.0,1,138.29000000000002,0.0,0.0,1
13140.0,2011-01-01 07:45:00,3,790.7099999999999,461,68,3,263.57,124,23,62.41909722222222,62.41909722222222,1,1,2,158.26000000000002,158.26000000000002,538.41,1,252.29999999999998,2.0,2.1340071343638525,1
16395.0,2011-01-01 07:45:00,7,1791.6899999999998,1261,283,5,255.95571428571427,97,50,16.28425925925926,13.968055555555557,0,3,4,0.0,738.6600000000001,1021.01,3,770.68,1.3333333333333333,1.3248170446878083,0
12633.0,2011-01-01 07:45:00,2,1297.79,606,67,2,648.895,108,39,108.175,108.175,0,1,1,0.0,608.7,608.7,1,689.0899999999999,1.0,0.8833388962254569,0
18154.0,2011-01-01 07:45:00,3,533.41,371,22,3,177.8033333333333,102,45,51.07013888888889,51.07013888888889,0,1,2,0.0,247.85999999999999,344.11,1,189.3,2.0,1.8178024300052826,1
14209.0,2011-01-01 07:45:00,5,1718.24,570,60,5,343.648,105,42,26.292708333333334,25.083680555555556,0,2,3,0.0,678.5000000000001,937.1500000000002,2,781.0900000000003,1.5,1.1997977185727635,0
14329.0,2011-01-01 07:45:00,3,2203.16,1298,112,3,734.3866666666667,115,32,57.61423611111111,57.61423611111111,0,1,2,0.0,562.19,1683.47,1,519.6899999999999,2.0,3.2393734726471552,0
17975.0,2011-01-01 07:45:00,13,2834.56,804,97,13,218.0430769230769,129,17,10.832638888888887,7.121180555555556,2,4,10,621.4899999999999,1116.2900000000002,2261.58,3,572.9800000000001,3.3333333333333335,3.9470487626095143,0
13920.0,2011-01-01 07:45:00,3,1251.03,1409,54,3,417.01,59,88,29.508333333333333,29.508333333333333,0,0,1,0.0,0.0,321.12,2,929.9100000000001,0.5,0.3453237410071942,1
15980.0,2011-01-01 07:45:00,2,2017.18,1786,22,1,1008.59,0,147,0.001388888888888889,0.001388888888888889,0,0,0,0.0,0.0,0.0,2,2017.18,0.0,0.0,0
13953.0,2011-01-01 07:45:00,3,1500.0,1200,1,3,500.0,137,9,68.95277777777778,68.95277777777778,1,1,2,500.0,500.0,1000.0,1,500.0,2.0,2.0,0
14849.0,2011-01-01 07:45:00,10,3163.32,2595,112,5,316.332,131,15,11.992234848484848,0.0006944444444444445,2,7,10,211.05,998.3799999999999,2361.6800000000003,2,801.6400000000001,5.0,2.94606057581957,0
14139.0,2011-01-01 07:45:00,1,180.07999999999998,124,11,1,180.07999999999998,0,147,0.0,0.0,0,0,0,0.0,0.0,0.0,1,180.07999999999998,0.0,0.0,1
13929.0,2011-01-01 07:45:00,3,1188.9299999999998,879,20,3,396.30999999999995,73,73,36.910069444444446,36.910069444444446,0,0,1,0.0,0.0,205.2,2,983.7299999999999,0.5,0.20859382147540484,0
17646.0,2011-01-01 07:45:00,4,1324.06,406,50,4,331.015,125,22,41.66967592592592,38.09583333333333,1,1,2,251.00000000000003,251.00000000000003,640.72,2,683.34,1.0,0.93762987678169,0
15488.0,2011-01-01 07:45:00,3,302.62,160,6,3,100.87333333333333,33,113,16.93923611111111,16.93923611111111,0,0,0,0.0,0.0,0.0,3,302.62,0.0,0.0,1
16571.0,2011-01-01 07:45:00,3,1709.05,1384,75,3,569.6833333333333,95,52,47.548611111111114,47.548611111111114,0,1,2,0.0,831.36,1367.7199999999998,1,341.33,2.0,4.007031318665221,0
14562.0,2011-01-01 07:45:00,3,901.01,350,63,3,300.33666666666664,98,47,49.015625,49.015625,0,1,1,0.0,372.0,372.0,2,529.01,0.5,0.703200317574337,0
13782.0,2011-01-01 07:45:00,2,260.37999999999994,98,27,2,130.18999999999997,35,110,35.00625,35.00625,0,0,0,0.0,0.0,0.0,2,260.37999999999994,0.0,0.0,0
13026.0,2011-01-01 07:45:00,1,60.839999999999996,180,2,1,60.839999999999996,0,145,0.0,0.0,0,0,0,0.0,0.0,0.0,1,60.839999999999996,0.0,0.0,0
13488.0,2011-01-01 07:45:00,7,3856.3899999999994,1759,125,5,550.9128571428571,121,24,20.182291666666668,9.05625,1,2,3,1381.9199999999998,1736.9199999999998,2720.72,4,1135.6699999999998,0.75,2.3956959327973797,0
13249.0,2011-01-01 07:45:00,2,422.8,340,2,2,211.4,87,58,87.13263888888889,87.13263888888889,0,1,1,0.0,253.68,253.68,1,169.12,1.0,1.5,0
15580.0,2011-01-01 07:45:00,4,809.76,516,85,4,202.44,112,33,37.33402777777778,33.048611111111114,0,2,2,0.0,535.52,535.52,2,274.24,1.0,1.952742123687281,1
14709.0,2011-01-01 07:45:00,6,1793.42,780,37,5,298.90333333333336,130,15,26.019861111111112,26.122222222222224,1,2,2,314.1,725.25,725.25,4,1068.1699999999998,0.5,0.678964958761246,0
17709.0,2011-01-01 07:45:00,2,145.83999999999997,60,10,2,72.91999999999999,18,127,18.103472222222223,18.103472222222223,0,0,0,0.0,0.0,0.0,2,145.83999999999997,0.0,0.0,1
16196.0,2011-01-01 07:45:00,1,93.3,26,4,1,93.3,0,145,0.0,0.0,0,0,0,0.0,0.0,0.0,1,93.3,0.0,0.0,1
14161.0,2011-01-01 07:45:00,3,1248.76,645,90,3,416.25333333333333,119,26,59.52326388888889,59.52326388888889,1,1,1,283.15,283.15,283.15,2,965.6100000000002,0.5,0.29323432855914905,0
13857.0,2011-01-01 07:45:00,5,786.26,673,82,4,157.252,95,50,23.756597222222222,24.931597222222223,0,2,3,0.0,125.30000000000001,360.80000000000007,2,425.46,1.5,0.8480233159403942,1
15774.0,2011-01-01 07:45:00,2,503.7,174,38,2,251.85,70,75,70.02847222222222,70.02847222222222,0,0,1,0.0,0.0,362.40000000000003,1,141.29999999999998,1.0,2.5647558386411897,1
15280.0,2011-01-01 07:45:00,1,151.5,198,22,1,151.5,0,145,0.0,0.0,0,0,0,0.0,0.0,0.0,1,151.5,0.0,0.0,1
16939.0,2011-01-01 07:45:00,1,121.91000000000001,48,11,1,121.91000000000001,0,145,0.0,0.0,0,0,0,0.0,0.0,0.0,1,121.91000000000001,0.0,0.0,1
17050.0,2011-01-01 07:45:00,2,652.3499999999999,383,12,2,326.17499999999995,113,32,113.18263888888889,113.18263888888889,0,1,1,0.0,300.4,300.4,1,351.94999999999993,1.0,0.8535303310129281,0
14370.0,2011-01-01 07:45:00,2,318.28,96,10,2,159.14,37,107,37.90416666666667,37.90416666666667,0,0,0,0.0,0.0,0.0,2,318.28,0.0,0.0,1
17132.0,2011-01-01 07:45:00,2,1220.91,963,62,2,610.455,36,109,36.1125,36.1125,0,0,0,0.0,0.0,0.0,2,1220.91,0.0,0.0,1
16115.0,2011-01-01 07:45:00,2,466.94,341,57,2,233.47,90,54,90.89722222222223,90.89722222222223,0,1,1,0.0,218.89,218.89,1,248.04999999999998,1.0,0.8824430558355171,0
17139.0,2011-01-01 07:45:00,5,3970.9300000000003,1885,143,4,794.186,98,46,24.730555555555558,29.467013888888893,0,2,3,0.0,1189.15,1517.4999999999998,2,2453.43,1.5,0.618521824547674,0
13627.0,2011-01-01 07:45:00,2,614.22,426,41,2,307.11,130,14,130.80555555555554,130.80555555555554,1,1,1,311.19000000000005,311.19000000000005,311.19000000000005,1,303.03,1.0,1.0269280269280272,1
14837.0,2011-01-01 07:45:00,3,1067.5900000000001,921,56,3,355.8633333333334,45,99,22.885416666666664,22.885416666666664,0,0,0,0.0,0.0,0.0,3,1067.5900000000001,0.0,0.0,1
14575.0,2011-01-01 07:45:00,1,420.22,163,71,1,420.22,0,145,0.0,0.0,0,0,0,0.0,0.0,0.0,1,420.22,0.0,0.0,1
17135.0,2011-01-01 07:45:00,3,627.63,558,53,3,209.21,116,28,58.386805555555554,58.386805555555554,1,1,2,215.58,215.58,442.08000000000004,1,185.54999999999998,2.0,2.3825383993532743,0
17393.0,2011-01-01 07:45:00,2,381.15000000000003,238,45,2,190.57500000000002,77,67,77.80347222222223,77.80347222222223,0,0,1,0.0,0.0,186.55,1,194.60000000000002,1.0,0.9586330935251798,1
15262.0,2011-01-01 07:45:00,2,239.86999999999998,145,14,2,119.93499999999999,107,37,107.89305555555555,107.89305555555555,0,1,1,0.0,112.80000000000001,112.80000000000001,1,127.07,1.0,0.887699693082553,0
13653.0,2011-01-01 07:45:00,1,152.2,72,9,1,152.2,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,152.2,0.0,0.0,1
12567.0,2011-01-01 07:45:00,4,3176.8499999999995,1330,117,4,794.2124999999999,120,24,40.03009259259259,18.933333333333334,2,3,3,1942.3799999999999,2331.6800000000003,2331.6800000000003,1,845.17,3.0,2.7588295845806172,0
17457.0,2011-01-01 07:45:00,4,1697.51,817,12,4,424.3775,108,36,36.062268518518515,35.946527777777774,0,1,3,0.0,756.36,1436.9399999999998,1,260.57,3.0,5.514602601987949,0
17732.0,2011-01-01 07:45:00,8,2166.4199999999996,1058,90,7,270.80249999999995,115,29,16.433333333333334,14.705555555555556,1,2,5,303.96999999999997,589.34,1246.72,3,919.7,1.6666666666666667,1.3555724692834619,1
16839.0,2011-01-01 07:45:00,7,4039.18,1681,38,7,577.0257142857142,118,26,19.68287037037037,18.490277777777777,1,3,5,552.24,1369.6799999999998,3166.18,2,873.0,2.5,3.6267812142038944,0
13783.0,2011-01-01 07:45:00,1,206.85,985,1,1,206.85,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,206.85,0.0,0.0,1
16282.0,2011-01-01 07:45:00,1,869.2800000000002,600,14,1,869.2800000000002,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,869.2800000000002,0.0,0.0,0
12458.0,2011-01-01 07:45:00,2,830.09,480,44,2,415.045,60,84,60.04375,60.04375,0,0,1,0.0,0.0,449.47999999999996,1,380.61,1.0,1.18094637555503,0
13823.0,2011-01-01 07:45:00,2,1215.05,617,46,2,607.525,107,37,107.10555555555555,107.10555555555555,0,1,1,0.0,515.8700000000001,515.8700000000001,1,699.1800000000001,1.0,0.7378214479819217,1
14625.0,2011-01-01 07:45:00,7,2815.36,1251,112,6,402.19428571428574,126,18,21.03125,15.549305555555556,1,3,3,585.53,1463.13,1463.13,4,1352.23,0.75,1.082012675358482,1
13980.0,2011-01-01 07:45:00,2,308.13,179,18,2,154.065,48,96,48.075,48.075,0,0,0,0.0,0.0,0.0,2,308.13,0.0,0.0,1
15013.0,2011-01-01 07:45:00,1,154.15999999999997,138,66,1,154.15999999999997,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,154.15999999999997,0.0,0.0,1
16470.0,2011-01-01 07:45:00,4,1358.56,671,196,4,339.64,128,15,42.99351851851852,37.97569444444444,1,2,2,216.34,520.3100000000001,520.3100000000001,2,838.25,1.0,0.6207098121085596,1
15595.0,2011-01-01 07:45:00,1,357.6,144,4,1,357.6,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,357.6,0.0,0.0,1
13989.0,2011-01-01 07:45:00,2,398.30000000000007,410,21,2,199.15000000000003,23,121,23.0625,23.0625,0,0,0,0.0,0.0,0.0,2,398.30000000000007,0.0,0.0,1
17137.0,2011-01-01 07:45:00,2,344.28,223,22,2,172.14,71,73,71.08333333333333,71.08333333333333,0,0,1,0.0,0.0,191.48,1,152.8,1.0,1.2531413612565443,1
13307.0,2011-01-01 07:45:00,1,30.599999999999998,36,1,1,30.599999999999998,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,30.599999999999998,0.0,0.0,1
14277.0,2011-01-01 07:45:00,3,12270.22,87432,123,2,4090.0733333333333,75,68,37.990972222222226,37.990972222222226,0,0,2,0.0,0.0,389.38000000000005,1,11880.839999999998,2.0,0.032773776938330966,1
13092.0,2011-01-01 07:45:00,4,751.9500000000002,135,18,4,187.98750000000004,127,16,42.65486111111111,43.84513888888889,1,1,2,185.45,185.45,315.9,2,436.05,1.0,0.7244582043343653,0
13196.0,2011-01-01 07:45:00,2,1071.0900000000001,719,62,2,535.5450000000001,44,100,44.02291666666667,44.02291666666667,0,0,0,0.0,0.0,0.0,2,1071.0900000000001,0.0,0.0,0
12412.0,2011-01-01 07:45:00,2,699.1699999999998,526,31,2,349.5849999999999,85,59,85.10833333333333,85.10833333333333,0,1,1,0.0,193.26,193.26,1,505.9099999999999,1.0,0.38200470439406226,1
14631.0,2011-01-01 07:45:00,3,1018.71,785,39,3,339.57,100,43,50.41388888888889,50.41388888888889,0,1,2,0.0,377.06,700.7600000000002,1,317.95,2.0,2.203994338732506,0
17482.0,2011-01-01 07:45:00,1,525.35,148,32,1,525.35,0,144,0.0,0.0,0,0,0,0.0,0.0,0.0,1,525.35,0.0,0.0,1
14794.0,2011-01-01 07:45:00,3,633.99,110,23,3,211.33,84,59,42.36180555555555,42.36180555555555,0,1,1,0.0,143.60000000000002,143.60000000000002,2,490.39,0.5,0.29282815718101923,0
17212.0,2011-01-01 07:45:00,2,567.56,580,25,2,283.78,28,115,28.266666666666666,28.266666666666666,0,0,0,0.0,0.0,0.0,2,567.56,0.0,0.0,0
14022.0,2011-01-01 07:45:00,1,352.15,194,19,1,352.15,0,143,0.0,0.0,0,0,0,0.0,0.0,0.0,1,352.15,0.0,0.0,1
15805.0,2011-01-01 07:45:00,10,3097.9799999999996,2094,130,6,309.79799999999994,121,21,13.554243827160496,9.225,1,2,5,370.80000000000007,922.3000000000002,1681.6999999999998,5,1416.2800000000004,1.0,1.1874064450532376,0
12745.0,2011-01-01 07:45:00,1,266.92999999999995,199,12,1,266.92999999999995,0,143,0.0,0.0,0,0,0,0.0,0.0,0.0,1,266.92999999999995,0.0,0.0,1
17023.0,2011-01-01 07:45:00,2,657.8299999999999,359,39,2,328.91499999999996,69,74,69.21875,69.21875,0,0,1,0.0,0.0,195.62,1,462.21000000000004,1.0,0.4232275372666104,1
13476.0,2011-01-01 07:45:00,2,582.2,218,30,2,291.1,79,63,79.91319444444444,79.91319444444444,0,0,1,0.0,0.0,278.6,1,303.59999999999997,1.0,0.917654808959157,0
14053.0,2011-01-01 07:45:00,2,312.05,275,3,2,156.025,89,54,89.15833333333333,89.15833333333333,0,1,1,0.0,141.25,141.25,1,170.8,1.0,0.8269906323185011,1
17063.0,2011-01-01 07:45:00,3,1080.65,531,46,3,360.2166666666667,79,64,39.58090277777778,39.58090277777778,0,0,1,0.0,0.0,327.6,2,753.05,0.5,0.4350308744439281,0
16565.0,2011-01-01 07:45:00,3,458.05000000000007,119,3,3,152.68333333333337,122,21,61.058680555555554,61.058680555555554,1,1,2,173.7,173.7,380.7,1,77.35,2.0,4.921784098254687,1
13799.0,2011-01-01 07:45:00,3,895.3800000000001,562,33,3,298.46000000000004,41,101,20.98784722222222,20.98784722222222,0,0,0,0.0,0.0,0.0,3,895.3800000000001,0.0,0.0,0
15032.0,2011-01-01 07:45:00,5,6697.6,4038,31,4,1339.52,120,23,30.008333333333333,32.04097222222222,2,2,3,2770.5999999999995,2770.5999999999995,4057.6,2,2640.0,1.5,1.5369696969696969,0
13501.0,2011-01-01 07:45:00,1,949.6199999999999,378,32,1,949.6199999999999,0,143,0.0,0.0,0,0,0,0.0,0.0,0.0,1,949.6199999999999,0.0,0.0,0
13045.0,2011-01-01 07:45:00,2,503.64,184,25,2,251.82,84,58,84.99097222222223,84.99097222222223,0,1,1,0.0,178.20000000000002,178.20000000000002,1,325.44000000000005,1.0,0.5475663716814159,1
14722.0,2011-01-01 07:45:00,2,309.1,96,53,2,154.55,9,134,9.045833333333333,9.045833333333333,0,0,0,0.0,0.0,0.0,2,309.1,0.0,0.0,1
16221.0,2011-01-01 07:45:00,7,1325.8,787,104,7,189.4,118,24,19.831134259259258,17.970833333333335,1,3,4,166.74,513.52,648.12,3,677.68,1.3333333333333333,0.9563805926100816,0
17888.0,2011-01-01 07:45:00,7,222.83,145,27,7,31.832857142857144,129,14,21.5025462962963,19.478125,1,4,5,29.43,113.17999999999999,157.73000000000002,2,65.1,2.5,2.422887864823349,0
17754.0,2011-01-01 07:45:00,3,859.99,581,13,2,286.66333333333336,111,31,55.95381944444445,55.95381944444445,0,1,1,0.0,409.08000000000004,409.08000000000004,2,450.90999999999997,0.5,0.9072320418708835,0
13839.0,2011-01-01 07:45:00,1,139.95,25,7,1,139.95,0,143,0.0,0.0,0,0,0,0.0,0.0,0.0,1,139.95,0.0,0.0,1
14044.0,2011-01-01 07:45:00,3,1601.12,1407,279,2,533.7066666666666,67,75,33.97951388888889,33.97951388888889,0,0,2,0.0,0.0,1215.17,1,385.95,2.0,3.1485166472340977,0
14478.0,2011-01-01 07:45:00,2,697.98,672,33,2,348.99,104,39,104.03194444444445,104.03194444444445,0,1,1,0.0,344.09999999999997,344.09999999999997,1,353.8800000000001,1.0,0.9723635130552726,1
14144.0,2011-01-01 07:45:00,1,30.599999999999998,12,1,1,30.599999999999998,0,143,0.0,0.0,0,0,0,0.0,0.0,0.0,1,30.599999999999998,0.0,0.0,1
13880.0,2011-01-01 07:45:00,4,946.3199999999999,578,41,4,236.57999999999998,118,24,39.64560185185186,41.046527777777776,1,1,2,97.8,97.8,425.28,2,521.04,1.0,0.8162137263933671,0
17191.0,2011-01-01 07:45:00,6,1335.02,873,138,3,222.50333333333333,117,25,23.591527777777777,0.010416666666666666,3,3,5,510.11,510.11,1152.6399999999999,1,182.38000000000002,5.0,6.319991227108234,0
13421.0,2011-01-01 07:45:00,2,1090.4999999999998,628,54,2,545.2499999999999,80,63,80.01041666666667,80.01041666666667,0,0,1,0.0,0.0,697.9599999999999,1,392.54,1.0,1.77806083456463,0
17799.0,2011-01-01 07:45:00,4,1290.06,718,162,4,322.515,124,18,41.61134259259259,36.87708333333333,1,2,2,223.48000000000002,473.68,473.68,2,816.38,1.0,0.5802199955902888,0
14913.0,2011-01-01 07:45:00,5,3146.5699999999997,2635,134,5,629.314,126,16,31.561631944444443,32.04340277777778,1,2,3,300.87,659.97,1313.22,2,1833.3500000000004,1.5,0.7162953064063052,0
12662.0,2011-01-01 07:45:00,5,1563.5500000000002,765,68,5,312.71000000000004,112,30,28.044097222222224,25.184375,0,3,3,0.0,851.1700000000001,851.1700000000001,2,712.3799999999999,1.5,1.1948257952216517,0
13717.0,2011-01-01 07:45:00,2,318.28999999999996,185,21,2,159.14499999999998,28,114,28.275694444444444,28.275694444444444,0,0,0,0.0,0.0,0.0,2,318.28999999999996,0.0,0.0,0
15837.0,2011-01-01 07:45:00,1,385.03,216,28,1,385.03,0,142,0.0,0.0,0,0,0,0.0,0.0,0.0,1,385.03,0.0,0.0,1
13594.0,2011-01-01 07:45:00,1,136.35000000000002,37,7,1,136.35000000000002,0,142,0.0,0.0,0,0,0,0.0,0.0,0.0,1,136.35000000000002,0.0,0.0,1
14693.0,2011-01-01 07:45:00,5,890.66,274,35,5,178.132,60,82,15.026909722222221,14.946874999999999,0,0,1,0.0,0.0,142.0,4,748.66,0.25,0.18967221435631662,0
12600.0,2011-01-01 07:45:00,7,1250.3700000000003,296,15,7,178.62428571428578,127,14,21.323032407407407,16.978819444444447,2,4,5,274.8,686.4499999999999,925.46,2,324.91,2.5,2.8483580068326613,0
13097.0,2011-01-01 07:45:00,6,2457.25,904,112,4,409.5416666666667,125,17,25.03027777777778,28.224305555555556,1,2,2,304.9,1054.7,1054.7,4,1402.5500000000002,0.5,0.7519874514277565,0
16632.0,2011-01-01 07:45:00,1,202.0,128,14,1,202.0,0,142,0.0,0.0,0,0,0,0.0,0.0,0.0,1,202.0,0.0,0.0,1
12771.0,2011-01-01 07:45:00,1,282.3,104,15,1,282.3,0,142,0.0,0.0,0,0,0,0.0,0.0,0.0,1,282.3,0.0,0.0,1
13643.0,2011-01-01 07:45:00,4,1085.7800000000002,472,45,4,271.44500000000005,103,39,34.376851851851846,29.071527777777778,0,2,3,0.0,644.91,950.36,1,135.42000000000002,3.0,7.0178703293457385,1
14700.0,2011-01-01 07:45:00,2,880.96,292,45,2,440.48,70,72,70.00486111111111,70.00486111111111,0,0,1,0.0,0.0,539.59,1,341.37,1.0,1.5806602806339163,1
18145.0,2011-01-01 07:45:00,3,1207.2800000000002,824,56,3,402.42666666666673,103,39,51.509375000000006,51.509375000000006,0,1,2,0.0,292.65,760.0200000000001,1,447.26,2.0,1.699280060814739,0
14822.0,2011-01-01 07:45:00,1,157.70000000000002,94,9,1,157.70000000000002,0,142,0.0,0.0,0,0,0,0.0,0.0,0.0,1,157.70000000000002,0.0,0.0,1
17615.0,2011-01-01 07:45:00,3,392.2,238,35,3,130.73333333333332,97,44,48.9125,48.9125,0,1,1,0.0,75.6,75.6,2,316.59999999999997,0.5,0.23878711307643716,1
13446.0,2011-01-01 07:45:00,2,725.3599999999999,466,27,2,362.67999999999995,55,87,55.18819444444444,55.18819444444444,0,0,1,0.0,0.0,287.67999999999995,1,437.68000000000006,1.0,0.6572838603545967,1
16519.0,2011-01-01 07:45:00,2,163.55,51,8,2,81.775,119,22,119.98194444444445,119.98194444444445,1,1,1,103.7,103.7,103.7,1,59.849999999999994,1.0,1.7326649958228908,1
15944.0,2011-01-01 07:45:00,2,1250.74,477,21,2,625.37,91,50,91.80277777777778,91.80277777777778,0,1,1,0.0,634.74,634.74,1,616.0,1.0,1.0304220779220779,0
14409.0,2011-01-01 07:45:00,4,1096.5900000000001,708,21,3,274.14750000000004,117,25,39.002546296296295,12.056944444444444,2,3,3,328.80000000000007,908.69,908.69,1,187.9,3.0,4.836029803086748,0
14736.0,2011-01-01 07:45:00,2,374.05,148,70,1,187.025,0,142,0.005555555555555556,0.005555555555555556,0,0,0,0.0,0.0,0.0,2,374.05,0.0,0.0,1
15110.0,2011-01-01 07:45:00,2,509.75,91,14,2,254.875,81,60,81.77916666666667,81.77916666666667,0,0,1,0.0,0.0,208.1,1,301.65000000000003,1.0,0.6898723686391512,0
16033.0,2011-01-01 07:45:00,9,2137.7299999999996,768,180,9,237.5255555555555,124,17,15.607118055555556,12.443402777777777,2,6,6,307.73999999999995,1424.42,1424.42,3,713.31,2.0,1.9969157869649945,0
15652.0,2011-01-01 07:45:00,4,1068.1999999999998,449,76,4,267.04999999999995,97,44,32.64259259259259,34.955555555555556,0,1,3,0.0,312.75,966.5100000000001,1,101.69,3.0,9.50447438292851,1
16477.0,2011-01-01 07:45:00,6,2144.3100000000004,1410,110,6,357.38500000000005,132,9,26.43277777777778,25.989583333333332,2,3,4,544.4000000000001,919.85,1370.87,2,773.44,2.0,1.7724322507240378,0
14437.0,2011-01-01 07:45:00,3,322.4,160,16,3,107.46666666666665,118,22,59.488194444444446,59.488194444444446,1,1,2,63.0,63.0,230.99999999999997,1,91.4,2.0,2.5273522975929974,1
14276.0,2011-01-01 07:45:00,3,675.0500000000001,427,29,2,225.01666666666668,77,64,38.64930555555555,38.64930555555555,0,0,1,0.0,0.0,334.7,2,340.35,0.5,0.9833994417511385,0
16232.0,2011-01-01 07:45:00,2,1043.34,810,40,2,521.67,64,77,64.24722222222222,64.24722222222222,0,0,1,0.0,0.0,734.82,1,308.5199999999999,1.0,2.381758070789577,1
14224.0,2011-01-01 07:45:00,3,331.4,150,52,3,110.46666666666665,94,47,47.032291666666666,47.032291666666666,0,1,1,0.0,54.6,54.6,2,276.7999999999999,0.5,0.19725433526011568,0
